players_ID,team_ID,name,position,field_position,Age,Nat,Height,foot,dt_joined,prev_team,contract_expires,market_value,player_page
1904,65,Federico Girotti,Centre-Forward,ATT,21,Argentina,,-,2020-01-01,Club Atletico River Plate II,2021-06-30,0.0,https://www.transfermarkt.com/federico-girotti/profil/spieler/639149
1905,66,Esteban Andrada,Goalkeeper,GLK,29,Argentina,1.94,right,2018-08-06,Club Atletico Lanus,2023-06-30,9.44,https://www.transfermarkt.com/esteban-andrada/profil/spieler/105888
1906,66,Manuel Roffo,Goalkeeper,GLK,20,Argentina,1.84,right,2018-01-02,Club Atletico Boca Juniors II,2021-06-30,3.19,https://www.transfermarkt.com/manuel-roffo/profil/spieler/491687
1907,66,Agustin Rossi,Goalkeeper,GLK,24,Argentina,1.93,right,2017-02-01,Club Estudiantes de La Plata,2022-06-30,1.89,https://www.transfermarkt.com/agustin-rossi/profil/spieler/352324
1908,66,Lisandro Lopez,Centre-Back,DEF,30,Argentina,1.87,right,2020-01-01,SL Benfica,2023-06-30,3.3,https://www.transfermarkt.com/lisandro-lopez/profil/spieler/125019
1909,66,Carlos Izquierdoz,Centre-Back,DEF,31,Argentina,1.85,right,2018-07-05,Santos Laguna,2021-06-30,2.83,https://www.transfermarkt.com/carlos-izquierdoz/profil/spieler/116968
1910,66,Carlos Zambrano,Centre-Back,DEF,31,Peru,1.85,right,2020-01-31,Dynamo Kyiv,2022-12-31,0.94,https://www.transfermarkt.com/carlos-zambrano/profil/spieler/53533
1911,66,Gaston Avila,Centre-Back,DEF,18,Argentina,1.82,left,2020-01-03,Club Atletico Boca Juniors II,2022-12-31,0.0,https://www.transfermarkt.com/gaston-avila/profil/spieler/748601
1912,66,Frank Fabra,Left-Back,DEF,29,Colombia,1.74,left,2016-01-22,Independiente Medellin,2023-06-30,3.78,https://www.transfermarkt.com/frank-fabra/profil/spieler/156561
1913,66,Emmanuel Mas,Left-Back,DEF,31,Argentina,1.8,left,2018-01-04,Trabzonspor,2021-06-30,2.36,https://www.transfermarkt.com/emmanuel-mas/profil/spieler/77153
1914,66,Leonardo Jara,Right-Back,DEF,29,Argentina,1.85,right,2016-01-01,Club Estudiantes de La Plata,2021-06-30,2.36,https://www.transfermarkt.com/leonardo-jara/profil/spieler/116163
1915,66,Julio Buffarini,Right-Back,DEF,31,Argentina,1.7,right,2018-01-01,Sao Paulo Futebol Clube,2021-06-30,1.89,https://www.transfermarkt.com/julio-buffarini/profil/spieler/89281
1916,66,Marcelo Weigandt,Right-Back,DEF,20,Argentina,1.75,right,2019-07-01,Club Atletico Boca Juniors II,2021-06-30,1.53,https://www.transfermarkt.com/marcelo-weigandt/profil/spieler/491690
1917,66,Ivan Marcone,Defensive Midfield,MID,30,Argentina,1.82,right,2019-01-18,CD Cruz Azul,2023-06-30,6.14,https://www.transfermarkt.com/ivan-marcone/profil/spieler/90451
1918,66,Jorman Campuzano,Defensive Midfield,MID,24,Colombia,1.75,right,2019-01-18,Atletico Nacional,2023-06-30,2.36,https://www.transfermarkt.com/jorman-campuzano/profil/spieler/459467
1919,66,Julian Chicco,Defensive Midfield,MID,22,Argentina,1.86,right,2017-07-17,Club Atletico Boca Juniors II,2021-06-30,0.94,https://www.transfermarkt.com/julian-chicco/profil/spieler/401583
1920,66,Sebastian Perez,Defensive Midfield,MID,27,Colombia,1.75,right,2016-08-26,Atletico Nacional,2021-06-30,0.77,https://www.transfermarkt.com/sebastian-perez/profil/spieler/182108
1921,66,Agustin Almendra,Central Midfield,MID,20,Argentina,1.75,right,2018-07-01,Club Atletico Boca Juniors II,2022-06-30,12.98,https://www.transfermarkt.com/agustin-almendra/profil/spieler/491698
1922,66,Pol Fernandez,Central Midfield,MID,28,Argentina,1.76,right,2020-01-17,CD Cruz Azul,2020-12-31,3.3,https://www.transfermarkt.com/pol-fernandez/profil/spieler/220647
1923,66,Nicolas Capaldo,Central Midfield,MID,21,Argentina,1.77,right,2019-01-04,Club Atletico Boca Juniors II,2021-06-30,2.71,https://www.transfermarkt.com/nicolas-capaldo/profil/spieler/649672
1924,66,Franco Cristaldo,Central Midfield,MID,23,Argentina,1.75,right,2015-01-03,Club Atletico Boca Juniors II,2021-06-30,0.35,https://www.transfermarkt.com/franco-cristaldo/profil/spieler/332259
1925,66,Emanuel Reynoso,Attacking Midfield,MID,24,Argentina,1.76,left,2018-01-26,Club Atletico Talleres,2022-06-30,7.08,https://www.transfermarkt.com/emanuel-reynoso/profil/spieler/439626
1926,66,Sebastian Villa,Left Winger,ATT,24,Colombia,1.79,right,2018-07-01,Deportes Tolima,2023-06-30,6.49,https://www.transfermarkt.com/sebastian-villa/profil/spieler/493000
1927,66,Agustin Obando,Left Winger,ATT,20,Argentina,1.75,left,2019-07-01,Club Atletico Boca Juniors II,2022-06-30,3.78,https://www.transfermarkt.com/agustin-obando/profil/spieler/491706
1928,66,Eduardo Salvio,Right Winger,ATT,30,Argentina,1.73,right,2019-07-18,SL Benfica,2022-06-30,7.67,https://www.transfermarkt.com/eduardo-salvio/profil/spieler/84535
1929,66,Nazareno Solis,Right Winger,ATT,26,Argentina,1.7,left,2016-08-22,Club Atletico Talleres,2021-06-30,0.56,https://www.transfermarkt.com/nazareno-solis/profil/spieler/419660
1930,66,Carlos Tevez,Second Striker,ATT,36,Argentina,1.71,right,2018-01-06,Shanghai Greenland Shenhua,2020-06-30,0.94,https://www.transfermarkt.com/carlos-tevez/profil/spieler/4276
1931,66,Jan Hurtado,Centre-Forward,ATT,20,Venezuela,1.83,right,2019-07-12,Club de Gimnasia y Esgrima La Plata,2023-06-30,7.43,https://www.transfermarkt.com/jan-hurtado/profil/spieler/459115
1932,66,Ramon Abila,Centre-Forward,ATT,30,Argentina,1.77,right,2017-08-07,Cruzeiro Esporte Clube,2022-06-30,5.66,https://www.transfermarkt.com/ramon-abila/profil/spieler/88049
1933,66,Mauro Zarate,Centre-Forward,ATT,33,Argentina,1.75,right,2018-07-06,Watford FC,2021-06-30,2.36,https://www.transfermarkt.com/mauro-zarate/profil/spieler/26456
1934,66,Walter Bou,Centre-Forward,ATT,26,Argentina,1.74,right,2016-07-01,Club de Gimnasia y Esgrima La Plata,2021-06-30,1.89,https://www.transfermarkt.com/walter-bou/profil/spieler/334233
1935,66,Mateo Retegui,Centre-Forward,ATT,21,Argentina,1.86,right,2019-01-04,Club Atletico Boca Juniors II,,0.8,https://www.transfermarkt.com/mateo-retegui/profil/spieler/554903
1936,67,Fernando Monetti,Goalkeeper,GLK,31,Argentina,1.84,right,2020-01-16,Without Club,2021-12-31,1.89,https://www.transfermarkt.com/fernando-monetti/profil/spieler/69815
1937,67,Sebastian Torrico,Goalkeeper,GLK,40,Argentina,1.86,right,2013-07-04,Club Deportivo Godoy Cruz Antonio Tomba,2020-06-30,0.24,https://www.transfermarkt.com/sebastian-torrico/profil/spieler/68040
1938,67,Francisco Flores,Centre-Back,DEF,18,Argentina,1.82,right,2020-01-01,Club Atletico San Lorenzo de Almagro II,2021-06-30,2.71,https://www.transfermarkt.com/francisco-flores/profil/spieler/661129
1939,67,Alejandro Donatti,Centre-Back,DEF,33,Argentina,1.92,right,2020-01-24,Racing Club,2021-12-31,1.65,https://www.transfermarkt.com/alejandro-donatti/profil/spieler/119646
1940,67,Ramon Arias,Centre-Back,DEF,28,Uruguay,1.81,right,2019-09-06,Al-Ettifaq,2022-06-30,0.56,https://www.transfermarkt.com/ramon-arias/profil/spieler/131095
1941,67,Santiago Vergini,Centre-Back,DEF,31,Argentina,1.91,right,2019-07-01,Bursaspor,2022-06-30,0.35,https://www.transfermarkt.com/santiago-vergini/profil/spieler/94783
1942,67,Fabricio Coloccini,Centre-Back,DEF,38,Argentina,1.84,right,2016-07-05,Newcastle United,2021-06-30,0.35,https://www.transfermarkt.com/fabricio-coloccini/profil/spieler/6150
1943,67,Bruno Pitton,Left-Back,DEF,27,Argentina,1.79,left,2019-07-01,Club Atletico Union,2022-06-30,2.83,https://www.transfermarkt.com/bruno-pitton/profil/spieler/395216
1944,67,Gabriel Rojas,Left-Back,DEF,23,Argentina,1.78,left,2016-07-01,Club Atletico San Lorenzo de Almagro II,2021-06-30,1.65,https://www.transfermarkt.com/gabriel-rojas/profil/spieler/471639
1945,67,Elias Pereyra,Left-Back,DEF,21,Argentina,1.72,left,2018-07-01,Club Atletico San Lorenzo de Almagro II,2021-06-30,0.86,https://www.transfermarkt.com/elias-pereyra/profil/spieler/576027
1946,67,Marcelo Herrera,Right-Back,DEF,21,Argentina,1.8,right,2019-01-01,Club Atletico San Lorenzo de Almagro II,2021-06-30,5.31,https://www.transfermarkt.com/marcelo-herrera/profil/spieler/621369
1947,67,Gino Peruzzi,Right-Back,DEF,28,Argentina,1.76,right,2019-01-18,Club Atletico Boca Juniors,2022-06-30,1.65,https://www.transfermarkt.com/gino-peruzzi/profil/spieler/138110
1948,67,Victor Salazar,Right-Back,DEF,27,Argentina,1.75,right,2017-07-01,Club Atletico Rosario Central,2021-06-30,0.71,https://www.transfermarkt.com/victor-salazar/profil/spieler/347749
1949,67,Diego Rodriguez,Defensive Midfield,MID,30,Uruguay,1.7,right,2020-01-20,Club Tijuana,2020-12-31,1.65,https://www.transfermarkt.com/diego-rodriguez/profil/spieler/127828
1950,67,Lucas Menossi,Central Midfield,MID,28,Argentina,1.69,right,2019-07-05,Club Atletico Tigre,2023-06-30,2.83,https://www.transfermarkt.com/lucas-menossi/profil/spieler/225481
1951,67,Franco Moyano,Central Midfield,MID,22,Argentina,1.71,right,2018-01-01,Club Atletico San Lorenzo de Almagro II,2021-06-30,1.42,https://www.transfermarkt.com/franco-moyano/profil/spieler/480764
1952,67,Juan Ramirez,Left Midfield,MID,27,Argentina,1.73,left,2019-07-01,Club Atletico Talleres,2022-06-30,3.3,https://www.transfermarkt.com/juan-ramirez/profil/spieler/190756
1953,67,Matias Palacios,Attacking Midfield,MID,18,Argentina,1.68,-,2020-01-03,Club Atletico San Lorenzo de Almagro II,2022-06-30,10.62,https://www.transfermarkt.com/matias-palacios/profil/spieler/621370
1954,67,Oscar Romero,Attacking Midfield,MID,28,Paraguay,1.76,left,2019-08-08,Shanghai Greenland Shenhua,2022-06-30,3.3,https://www.transfermarkt.com/oscar-romero/profil/spieler/217886
1955,67,Julian Palacios,Attacking Midfield,MID,21,Argentina,1.72,right,2020-01-01,Club Atletico San Lorenzo de Almagro II,2021-06-30,0.0,https://www.transfermarkt.com/julian-palacios/profil/spieler/728262
1956,67,Alexis Sabella,Attacking Midfield,MID,19,Argentina,1.78,-,2020-01-03,Club Atletico San Lorenzo de Almagro II,2021-06-30,0.0,https://www.transfermarkt.com/alexis-sabella/profil/spieler/756812
1957,67,Nahuel Barrios,Left Winger,ATT,22,Argentina,1.56,right,2018-01-01,Club Atletico San Lorenzo de Almagro II,2022-06-30,3.19,https://www.transfermarkt.com/nahuel-barrios/profil/spieler/503377
1958,67,Ignacio Piatti,Left Winger,ATT,35,Argentina,1.8,right,2020-02-10,Montreal Impact,2021-12-31,1.42,https://www.transfermarkt.com/ignacio-piatti/profil/spieler/37433
1959,67,Angel Romero,Right Winger,ATT,28,Paraguay,1.76,right,2019-08-08,Sport Club Corinthians Paulista,2022-06-30,3.78,https://www.transfermarkt.com/angel-romero/profil/spieler/262262
1960,67,Ezequiel Cerutti,Right Winger,ATT,28,Argentina,1.7,right,2019-07-01,Al-Hilal Riyadh,2022-06-30,1.42,https://www.transfermarkt.com/ezequiel-cerutti/profil/spieler/267882
1961,67,Gabriel Gudino,Right Winger,ATT,28,Argentina,1.7,right,2017-07-18,Atletico de Rafaela,2021-06-30,0.35,https://www.transfermarkt.com/gabriel-gudino/profil/spieler/458169
1962,67,Adolfo Gaich,Centre-Forward,ATT,21,Argentina,1.9,right,2018-07-01,Club Atletico San Lorenzo de Almagro II,2021-06-30,12.98,https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469
1963,67,Nicolas Fernandez,Centre-Forward,ATT,24,Argentina,1.65,right,2020-01-20,Defensa y Justicia,2023-12-31,5.66,https://www.transfermarkt.com/nicolas-fernandez/profil/spieler/333921
1964,67,Franco Di Santo,Centre-Forward,ATT,31,Argentina,1.93,right,2020-07-10,Clube Atletico Mineiro,2023-12-31,1.65,https://www.transfermarkt.com/franco-di-santo/profil/spieler/59783
1965,67,Jonathan Herrera,Centre-Forward,ATT,28,Argentina,1.75,left,2020-07-12,Club Deportivo Riestra,2021-12-31,1.42,https://www.transfermarkt.com/jonathan-herrera/profil/spieler/485880
1966,67,Mariano Peralta Bauer,Centre-Forward,ATT,22,Argentina,,-,2020-01-03,Club Atletico San Lorenzo de Almagro II,2021-06-30,0.18,https://www.transfermarkt.com/mariano-peralta-bauer/profil/spieler/748602
1967,67,Agustin Hausch,Centre-Forward,ATT,17,Argentina,,right,2020-01-03,Club Atletico San Lorenzo de Almagro II,2022-06-30,0.06,https://www.transfermarkt.com/agustin-hausch/profil/spieler/668514
1968,68,Gabriel Arias,Goalkeeper,GLK,32,Chile,1.88,right,2018-07-03,Defensa y Justicia,2021-06-30,2.83,https://www.transfermarkt.com/gabriel-arias/profil/spieler/54330
1969,68,Javier Garcia,Goalkeeper,GLK,33,Argentina,1.82,right,2017-08-23,Club Atletico Tigre,2020-06-30,0.38,https://www.transfermarkt.com/javier-garcia/profil/spieler/7966
1970,68,Gaston Gomez,Goalkeeper,GLK,24,Argentina,1.9,right,2016-07-01,Racing Club II,2022-06-30,0.29,https://www.transfermarkt.com/gaston-gomez/profil/spieler/337627
1971,68,Nery Dominguez,Centre-Back,DEF,30,Argentina,1.83,right,2019-01-01,Queretaro FC,2021-12-31,2.36,https://www.transfermarkt.com/nery-dominguez/profil/spieler/267413
1972,68,Leonardo Sigali,Centre-Back,DEF,33,Argentina,1.81,right,2018-01-19,GNK Dinamo Zagreb,2021-06-30,1.89,https://www.transfermarkt.com/leonardo-sigali/profil/spieler/54570
1973,68,Lucas Orban,Centre-Back,DEF,31,Argentina,1.79,left,2017-07-01,Genoa CFC,2022-06-30,1.42,https://www.transfermarkt.com/lucas-orban/profil/spieler/110309
1974,68,Mauricio Martinez,Centre-Back,DEF,27,Argentina,1.74,right,2018-07-12,Club Atletico Rosario Central,2022-06-30,0.56,https://www.transfermarkt.com/mauricio-martinez/profil/spieler/309388
1975,68,Juan Patino,Centre-Back,DEF,30,Paraguay,1.83,left,2017-07-01,Club Guarani,2021-06-30,0.47,https://www.transfermarkt.com/juan-patino/profil/spieler/84697
1976,68,Gonzalo Piovi,Centre-Back,DEF,25,Argentina,1.78,left,2018-01-31,Asociacion Atletica Argentinos Juniors,2022-06-30,0.47,https://www.transfermarkt.com/gonzalo-piovi/profil/spieler/284120
1977,68,Alexis Soto,Left-Back,DEF,26,Argentina,1.77,right,2017-08-04,Club Atletico Banfield,2022-06-30,1.89,https://www.transfermarkt.com/alexis-soto/profil/spieler/409272
1978,68,Eugenio Mena,Left-Back,DEF,32,Chile,1.73,left,2018-08-06,Esporte Clube Bahia,2022-06-30,1.12,https://www.transfermarkt.com/eugenio-mena/profil/spieler/113999
1979,68,Ivan Pillud,Right-Back,DEF,34,Argentina,1.78,right,2010-08-01,CA Tiro Federal,2022-06-30,0.47,https://www.transfermarkt.com/ivan-pillud/profil/spieler/77720
1980,68,Juan Jose Caceres,Right-Back,DEF,20,Argentina,1.74,-,2020-01-01,Racing Club II,,0.0,https://www.transfermarkt.com/juan-jose-caceres/profil/spieler/756494
1981,68,Carlos Alcaraz,Midfielder,GLK,17,Argentina,1.76,-,2020-01-01,Racing Club II,2023-06-30,0.0,https://www.transfermarkt.com/carlos-alcaraz/profil/spieler/748319
1982,68,Leonel Miranda,Defensive Midfield,MID,26,Argentina,1.73,right,2020-07-01,Defensa y Justicia,2023-06-30,2.83,https://www.transfermarkt.com/leonel-miranda/profil/spieler/259246
1983,68,Marcelo Diaz,Defensive Midfield,MID,33,Chile,1.67,right,2018-08-01,UNAM Pumas,2021-06-30,2.01,https://www.transfermarkt.com/marcelo-diaz/profil/spieler/83895
1984,68,Mariano Bareiro,Defensive Midfield,MID,25,Argentina,1.82,right,2015-07-01,Racing Club U20,2020-06-30,1.42,https://www.transfermarkt.com/mariano-bareiro/profil/spieler/352326
1985,68,Diego Gonzalez,Central Midfield,MID,32,Argentina,1.8,right,2016-07-29,Santos Laguna,2021-06-30,1.18,https://www.transfermarkt.com/diego-gonzalez/profil/spieler/54578
1986,68,Marcelo Meli,Central Midfield,MID,28,Argentina,1.77,right,2017-01-31,Club Atletico Boca Juniors,2021-06-30,1.12,https://www.transfermarkt.com/marcelo-meli/profil/spieler/263557
1987,68,Tiago Banega,Central Midfield,MID,21,Argentina,1.77,right,2020-01-02,Racing Club II,2024-06-30,0.18,https://www.transfermarkt.com/tiago-banega/profil/spieler/744806
1988,68,Matias Zaracho,Attacking Midfield,MID,22,Argentina,1.71,right,2017-07-01,Racing Club U20,2023-06-30,18.29,https://www.transfermarkt.com/matias-zaracho/profil/spieler/480774
1989,68,Matias Rojas,Attacking Midfield,MID,24,Paraguay,1.86,left,2019-07-01,Club Cerro Porteno,2023-06-30,6.49,https://www.transfermarkt.com/matias-rojas/profil/spieler/417327
1990,68,David Barbona,Left Winger,ATT,25,Argentina,1.84,right,2019-07-01,Club Atletico Tucuman,2023-06-30,3.78,https://www.transfermarkt.com/david-barbona/profil/spieler/356089
1991,68,Ricardo Centurion,Left Winger,ATT,27,Argentina,1.74,right,2018-01-18,Genoa CFC,2021-12-31,2.83,https://www.transfermarkt.com/ricardo-centurion/profil/spieler/230058
1992,68,Hector Fertoli,Left Winger,ATT,25,Argentina,1.74,right,2020-01-04,Club Atletico San Lorenzo de Almagro,2022-12-31,2.36,https://www.transfermarkt.com/hector-fertoli/profil/spieler/424024
1993,68,Santiago Rosales,Left Winger,ATT,25,Argentina,1.8,right,2016-07-20,Club Atletico Aldosivi,2020-06-30,0.41,https://www.transfermarkt.com/santiago-rosales/profil/spieler/357424
1994,68,Martin Ojeda,Left Winger,ATT,21,Argentina,1.79,left,2017-07-18,Club Ferro Carril Oeste,2022-06-30,0.41,https://www.transfermarkt.com/martin-ojeda/profil/spieler/440988
1995,68,Benjamin Garre,Left Winger,ATT,20,Argentina,1.71,left,2020-01-01,Manchester City U23,2024-06-30,0.18,https://www.transfermarkt.com/benjamin-garre/profil/spieler/462977
1996,68,Ricardo Noir,Left Winger,ATT,33,Argentina,1.76,right,2015-07-01,Club Atletico Banfield,2021-06-30,0.15,https://www.transfermarkt.com/ricardo-noir/profil/spieler/74688
1997,68,Augusto Solari,Right Winger,ATT,28,Argentina,1.76,right,2017-07-18,Club Atletico River Plate,2021-06-30,4.72,https://www.transfermarkt.com/augusto-solari/profil/spieler/282694
1998,68,Walter Montoya,Right Winger,ATT,27,Argentina,1.73,right,2019-07-11,CD Cruz Azul,2020-12-31,2.12,https://www.transfermarkt.com/walter-montoya/profil/spieler/267420
1999,68,Nicolas Reniero,Centre-Forward,ATT,25,Argentina,1.83,right,2019-08-13,Club Atletico San Lorenzo de Almagro,2023-06-30,3.3,https://www.transfermarkt.com/nicolas-reniero/profil/spieler/496415
2000,68,Jonathan Cristaldo,Centre-Forward,ATT,31,Argentina,1.74,right,2018-07-01,Without Club,2022-06-30,2.36,https://www.transfermarkt.com/jonathan-cristaldo/profil/spieler/53477
2001,68,Lisandro Lopez,Centre-Forward,ATT,37,Argentina,1.74,right,2016-01-01,Sport Club Internacional,2021-06-30,1.89,https://www.transfermarkt.com/lisandro-lopez/profil/spieler/27661
2002,68,Brian Mansilla,Centre-Forward,ATT,23,Argentina,1.8,left,2015-05-01,Racing Club U20,2020-06-30,0.94,https://www.transfermarkt.com/brian-mansilla/profil/spieler/373374
2003,68,Dario Cvitanich,Centre-Forward,ATT,36,Argentina,1.77,right,2019-01-12,Club Atletico Banfield,2020-12-31,0.94,https://www.transfermarkt.com/dario-cvitanich/profil/spieler/30758
2004,68,Maximiliano Cuadra,Centre-Forward,ATT,25,Argentina,1.73,right,2017-01-01,Racing Club II,2021-06-30,0.86,https://www.transfermarkt.com/maximiliano-cuadra/profil/spieler/493001
2005,69,Lucas Hoyos,Goalkeeper,GLK,31,Argentina,1.83,right,2018-07-02,Instituto AC Cordoba,2022-06-30,0.94,https://www.transfermarkt.com/lucas-hoyos/profil/spieler/75462
2006,69,Alexander Dominguez,Goalkeeper,GLK,33,Ecuador,1.95,right,2018-07-01,CF Monterrey,2021-06-30,0.71,https://www.transfermarkt.com/alexander-dominguez/profil/spieler/84310
2007,69,Matias Borgogno,Goalkeeper,GLK,21,Argentina,1.88,right,2019-06-19,Club Atletico Velez Sarsfield II,2021-06-30,0.09,https://www.transfermarkt.com/matias-borgogno/profil/spieler/592427
2008,69,Luis Abram,Centre-Back,DEF,24,Peru,1.8,left,2018-01-18,Sporting Cristal Lima,2021-06-30,8.02,https://www.transfermarkt.com/luis-abram/profil/spieler/330684
2009,69,Lautaro Gianetti,Centre-Back,DEF,26,Argentina,1.84,right,2015-07-01,Club Atletico Velez Sarsfield II,2022-06-30,2.36,https://www.transfermarkt.com/lautaro-gianetti/profil/spieler/225963
2010,69,Emiliano Amor,Centre-Back,DEF,25,Argentina,1.83,right,2015-01-01,Club Atletico Velez Sarsfield II,2021-06-30,0.94,https://www.transfermarkt.com/emiliano-amor/profil/spieler/348273
2011,69,Miguel Brizuela,Centre-Back,DEF,23,Argentina,1.85,right,2019-01-05,Club Atletico Velez Sarsfield II,2023-06-30,0.12,https://www.transfermarkt.com/miguel-brizuela/profil/spieler/689465
2012,69,Mauricio Toni,Centre-Back,DEF,22,Argentina,1.85,left,2018-07-01,Club Atletico Velez Sarsfield U20,2021-06-30,0.03,https://www.transfermarkt.com/mauricio-toni/profil/spieler/540299
2013,69,Brian Cufre,Left-Back,DEF,23,Argentina,1.79,left,2015-07-01,Club Atletico Velez Sarsfield U20,2021-06-30,4.72,https://www.transfermarkt.com/brian-cufre/profil/spieler/401521
2014,69,Francisco Ortega,Left-Back,DEF,21,Argentina,1.77,left,2018-01-01,Club Atletico Velez Sarsfield II,2021-06-30,2.71,https://www.transfermarkt.com/francisco-ortega/profil/spieler/553663
2015,69,Tomas Guidara,Right-Back,DEF,24,Argentina,1.73,right,2019-07-01,Club Atletico Belgrano,2022-06-30,2.83,https://www.transfermarkt.com/tomas-guidara/profil/spieler/355900
2016,69,Hernan De La Fuente,Right-Back,DEF,23,Argentina,1.78,right,2017-11-20,Club Atletico Velez Sarsfield II,2021-06-30,1.65,https://www.transfermarkt.com/hernan-de-la-fuente/profil/spieler/552628
2017,69,Fernando Gago,Defensive Midfield,MID,34,Argentina,1.77,right,2019-07-01,Without Club,2020-06-30,0.47,https://www.transfermarkt.com/fernando-gago/profil/spieler/38954
2018,69,Cristian Nunez,Defensive Midfield,MID,22,Paraguay,1.69,right,2019-06-19,Club Atletico Velez Sarsfield II,2021-06-30,0.09,https://www.transfermarkt.com/cristian-nunez/profil/spieler/563815
2019,69,Lucas Robertone,Central Midfield,MID,23,Argentina,1.73,right,2017-07-01,Club Atletico Velez Sarsfield II,2021-06-30,7.67,https://www.transfermarkt.com/lucas-robertone/profil/spieler/457221
2020,69,Mauro Pitton,Central Midfield,MID,25,Argentina,1.81,right,2020-01-10,Club Atletico San Lorenzo de Almagro,2023-06-30,2.36,https://www.transfermarkt.com/mauro-pitton/profil/spieler/376710
2021,69,Pablo Galdames,Central Midfield,MID,23,Chile,1.72,right,2018-08-04,Union Espanola,2021-06-30,1.53,https://www.transfermarkt.com/pablo-galdames/profil/spieler/313830
2022,69,Fabricio Alvarenga,Right Midfield,MID,24,Argentina,1.75,right,2015-07-01,Club Atletico Velez Sarsfield II,2021-06-30,0.41,https://www.transfermarkt.com/fabricio-alvarenga/profil/spieler/381430
2023,69,Thiago Almada,Attacking Midfield,MID,19,Argentina,1.71,right,2018-07-01,Club Atletico Velez Sarsfield U20,2023-06-30,21.24,https://www.transfermarkt.com/thiago-almada/profil/spieler/576028
2024,69,Ricardo Alvarez,Attacking Midfield,MID,32,Argentina,1.88,left,2020-01-28,Atlas Guadalajara,2021-06-30,0.94,https://www.transfermarkt.com/ricardo-alvarez/profil/spieler/76077
2025,69,Lucas Janson,Left Winger,ATT,25,Argentina,1.71,right,2019-07-25,Club Atletico Tigre,2023-06-30,4.72,https://www.transfermarkt.com/lucas-janson/profil/spieler/238448
2026,69,Alvaro Barreal,Left Winger,ATT,19,Argentina,1.72,left,2018-07-01,Club Atletico Velez Sarsfield U20,2021-06-30,1.06,https://www.transfermarkt.com/alvaro-barreal/profil/spieler/613873
2027,69,Nicolas Delgadillo,Left Winger,ATT,22,Argentina,1.77,left,2015-05-01,Club Atletico Velez Sarsfield II,2021-06-30,0.29,https://www.transfermarkt.com/nicolas-delgadillo/profil/spieler/372163
2028,69,Agustin Bouzat,Right Winger,ATT,26,Argentina,1.73,left,2018-01-01,Club Atletico Boca Juniors,2021-06-30,4.72,https://www.transfermarkt.com/agustin-bouzat/profil/spieler/422699
2029,69,Luca Orellano,Right Winger,ATT,20,Argentina,1.7,right,2019-06-19,Club Atletico Velez Sarsfield II,2022-06-30,0.8,https://www.transfermarkt.com/luca-orellano/profil/spieler/636784
2030,69,Guido Mainero,Right Winger,ATT,25,Argentina,1.79,right,2018-01-01,Instituto AC Cordoba,2022-06-30,0.29,https://www.transfermarkt.com/guido-mainero/profil/spieler/441270
2031,69,Rodrigo Salinas,Centre-Forward,ATT,34,Argentina,1.91,right,2018-01-15,Al-Ettifaq,2021-06-30,0.35,https://www.transfermarkt.com/rodrigo-salinas/profil/spieler/125750
2032,69,Jhonathan Ramis,Centre-Forward,ATT,30,Uruguay,1.78,right,2018-07-27,Club Atletico Belgrano,2021-06-30,0.18,https://www.transfermarkt.com/jhonathan-ramis/profil/spieler/100907
2033,69,Tobias Zarate,Centre-Forward,ATT,20,Argentina,,right,,N.A.,2021-06-30,0.12,https://www.transfermarkt.com/tobias-zarate/profil/spieler/742603
2034,70,Martin Campana,Goalkeeper,GLK,31,Uruguay,1.86,right,2017-01-01,Defensor Sporting Club,2021-06-30,2.6,https://www.transfermarkt.com/martin-campana/profil/spieler/91755
2035,70,Milton Alvarez,Goalkeeper,GLK,31,Argentina,1.86,left,2018-07-18,CD Moron,2021-06-30,0.24,https://www.transfermarkt.com/milton-alvarez/profil/spieler/526527
2036,70,Alan Franco,Centre-Back,DEF,23,Argentina,1.83,right,2017-01-01,Club Atletico Independiente II,2022-06-30,4.72,https://www.transfermarkt.com/alan-franco/profil/spieler/503343
2037,70,Alexander Barboza,Centre-Back,DEF,25,Argentina,1.93,left,2019-07-04,Club Atletico River Plate,2023-06-30,4.13,https://www.transfermarkt.com/alexander-barboza/profil/spieler/379752
2038,70,Sergio Barreto,Centre-Back,DEF,21,Argentina,1.83,right,2020-01-02,Club Atletico Independiente II,2022-06-30,0.18,https://www.transfermarkt.com/sergio-barreto/profil/spieler/556047
2039,70,Juan Di Lorenzo,Centre-Back,DEF,22,Argentina,1.82,-,2020-01-02,Club Atletico Independiente II,2022-06-30,0.0,https://www.transfermarkt.com/juan-di-lorenzo/profil/spieler/401574
2040,70,Juan Sanchez Mino,Left-Back,DEF,30,Argentina,1.77,left,2016-07-22,Torino FC,2021-06-30,4.13,https://www.transfermarkt.com/juan-sanchez-mino/profil/spieler/169249
2041,70,Thomas Ortega,Left-Back,DEF,19,Argentina,1.79,left,2020-01-02,Club Atletico Independiente II,2022-06-30,0.06,https://www.transfermarkt.com/thomas-ortega/profil/spieler/742593
2042,70,Fabricio Bustos,Right-Back,DEF,24,Argentina,1.67,right,2016-07-01,Club Atletico Independiente II,2022-06-30,5.66,https://www.transfermarkt.com/fabricio-bustos/profil/spieler/275381
